Source,SampleID,Year,Month,Day,TofD,Gear,FishTime,Basin,POI,Site,Habitat,Conductivity,Target_current,CommonName,CountLarge,CountSmall
INHS,16014999,2021,8,5,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,676,23,Silver Carp,0,4
INHS,16015024,2021,8,13,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,472,25,Silver Carp,1,136
INHS,16015025,2021,8,13,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,749,25,Silver Carp,3,6
INHS,16015026,2021,8,13,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,738,26,Silver Carp,0,7
INHS,16015041,2021,8,26,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,606,27,Silver Carp,2,8
INHS,16015042,2021,9,7,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,730,26,Silver Carp,13,0
INHS,16015043,2021,9,7,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,760,26,Silver Carp,7,0
INHS,16015045,2021,9,7,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,398,18,Silver Carp,1,0
INHS,16015047,2021,9,7,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,397,17,Silver Carp,26,7
INHS,16015056,2021,8,26,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,739,28,Silver Carp,15,0
INHS,16015057,2021,8,26,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,670,27,Silver Carp,6,0
INHS,16015058,2021,9,9,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Tailwater zone,736,27,Silver Carp,5,0
INHS,16015067,2021,9,8,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,757,25,Silver Carp,4,0
INHS,16015069,2021,9,8,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,785,27,Silver Carp,3,0
INHS,16015070,2021,9,8,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,777,23,Silver Carp,1,0
INHS,16015073,2021,9,17,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,831,28,Silver Carp,69,0
INHS,16015093,2021,9,27,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Tailwater zone,818,26,Silver Carp,2,0
INHS,16015094,2021,9,27,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,838,26,Silver Carp,22,0
INHS,16015096,2021,9,29,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,682,25,Silver Carp,3,2
INHS,16015099,2021,9,29,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,444,16,Silver Carp,7,0
INHS,16015117,2021,9,16,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,793,24,Silver Carp,1,0
INHS,16015119,2021,9,16,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,644,24,Silver Carp,3,0
INHS,16015120,2021,9,16,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,802,28,Silver Carp,5,0
INHS,16015129,2021,9,21,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,746,29,Silver Carp,2,0
INHS,16015131,2021,9,21,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,739,29,Silver Carp,2,0
INHS,16015133,2021,9,22,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,750,27,Silver Carp,5,0
INHS,16015136,2021,9,22,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,704,24,Silver Carp,5,0
INHS,16015138,2021,9,23,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,759,28,Silver Carp,1,0
INHS,16015139,2021,9,23,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,734,28,Silver Carp,1,0
INHS,16015141,2021,9,23,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,610,24,Silver Carp,3,0
INHS,16015146,2021,9,21,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,748,28,Silver Carp,34,0
INHS,16015161,2021,10,12,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,842,31,Silver Carp,3,0
INHS,16015164,2021,10,18,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,724,25,Silver Carp,1,2
INHS,16015165,2021,10,18,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,763,25,Silver Carp,11,0
INHS,16015167,2021,10,15,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,751,27,Silver Carp,0,1
INHS,16015170,2021,10,20,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,729,25,Silver Carp,1,2
INHS,16015171,2021,10,20,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,769,28,Silver Carp,0,3
INHS,16015173,2021,10,20,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,693,28,Silver Carp,0,2012
INHS,16015174,2021,10,20,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Tailwater zone,755,25,Silver Carp,4,0
INHS,16015175,2021,10,15,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,756,27,Silver Carp,0,4
INHS,16015177,2021,10,15,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,752,28,Silver Carp,1,0
INHS,16015209,2021,10,25,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,625,21,Silver Carp,3,0
INHS,16015210,2021,10,25,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,512,17,Silver Carp,1,0
INHS,16015212,2021,10,25,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,506,17,Silver Carp,1,0
INHS,16015223,2021,7,20,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,430,20,Silver Carp,3,81
INHS,16015256,2022,7,1,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,738,28,Silver Carp,7,0
INHS,16015257,2022,7,1,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,736,28,Silver Carp,11,0
INHS,16015258,2022,7,1,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,729,28,Silver Carp,1,0
INHS,16015260,2022,7,5,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,793,31,Silver Carp,3,0
INHS,16015261,2022,7,5,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,774,31,Silver Carp,6,0
INHS,16015262,2022,7,5,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,742,31,Silver Carp,1,0
INHS,16015264,2022,7,5,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,534,23,Silver Carp,2,0
INHS,16015266,2022,7,5,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,611,25,Silver Carp,4,0
INHS,16015267,2022,7,11,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,711,27,Silver Carp,1,0
INHS,16015268,2022,7,11,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,708,27,Silver Carp,1,0
INHS,16015269,2022,7,11,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,735,29,Silver Carp,1,0
INHS,16015272,2022,7,11,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,760,29,Silver Carp,6,0
INHS,16015273,2022,7,11,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,750,29,Silver Carp,29,0
INHS,16015274,2022,8,30,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,750,28,Silver Carp,14,0
INHS,16015278,2022,8,30,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,765,28,Silver Carp,4,0
INHS,16015279,2022,9,1,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,634,20,Silver Carp,3,0
INHS,16015281,2022,9,1,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,649,26,Silver Carp,2,0
INHS,16015282,2022,9,1,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,617,25,Silver Carp,1,0
INHS,16015284,2022,9,1,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,609,25,Silver Carp,3,0
INHS,16015288,2022,9,2,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,807,32,Silver Carp,2,0
INHS,16015289,2022,9,2,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,807,28,Silver Carp,10,0
INHS,16015296,2022,9,6,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,781,28,Silver Carp,1,0
INHS,16015298,2022,9,6,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,779,28,Silver Carp,8,0
INHS,16015299,2022,9,6,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,746,28,Silver Carp,10,0
INHS,16015300,2022,9,6,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,783,28,Silver Carp,5,0
INHS,16015324,2022,9,16,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,838,29,Silver Carp,6,0
INHS,16015325,2022,9,16,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,837,29,Silver Carp,8,0
INHS,16015326,2022,9,16,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,851,29,Silver Carp,20,0
INHS,16015327,2022,9,16,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,825,28,Silver Carp,16,0
INHS,16015341,2022,9,26,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,830,28,Silver Carp,7,0
INHS,16015358,2022,10,3,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,797,25,Silver Carp,6,0
INHS,16015359,2022,10,3,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,803,26,Silver Carp,14,0
INHS,16015360,2022,10,3,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,800,25,Silver Carp,2,0
INHS,16015361,2022,10,3,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,803,25,Silver Carp,7,0
INHS,16015362,2022,10,7,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,803,25,Silver Carp,1,0
INHS,16015363,2022,10,7,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,808,25,Silver Carp,7,0
INHS,16015364,2022,10,7,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,807,25,Silver Carp,1,0
INHS,16015366,2022,10,7,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,523,19,Silver Carp,20,0
INHS,16015387,2022,10,7,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,523,19,Silver Carp,20,0
INHS,16015389,2022,10,6,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,744,25,Silver Carp,1,0
INHS,16015391,2022,10,6,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,756,25,Silver Carp,11,0
INHS,16015392,2022,10,6,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,805,26,Silver Carp,5,0
INHS,16015410,2022,9,6,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,820,30,Silver Carp,6,0
INHS,16015412,2022,10,27,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,857,25,Silver Carp,1,0
INHS,16015503,2022,7,21,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,759,29,Silver Carp,57,0
INHS,16015504,2022,7,21,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,756,29,Silver Carp,21,0
INHS,16015505,2022,7,21,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,759,29,Silver Carp,7,0
INHS,16015506,2022,7,22,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Tailwater zone,785,29,Silver Carp,24,0
INHS,16015508,2022,7,22,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,835,31,Silver Carp,1,0
INHS,16015511,2022,7,22,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,785,29,Silver Carp,3,0
INHS,16015538,2022,8,4,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,644,28,Silver Carp,5,0
INHS,16015539,2022,8,4,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,642,28,Silver Carp,1,0
INHS,16015540,2022,8,4,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,664,28,Silver Carp,12,0
INHS,16015567,2022,8,12,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,727,26,Silver Carp,11,0
INHS,16015568,2022,8,12,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,735,26,Silver Carp,6,0
INHS,16015569,2022,8,12,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,733,27,Silver Carp,3,0
INHS,16015581,2022,8,19,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,774,29,Silver Carp,3,0
INHS,16015583,2022,8,19,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,605,22,Silver Carp,1,0
INHS,16015598,2022,8,25,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,764,29,Silver Carp,1,0
INHS,16015599,2022,8,25,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,758,29,Silver Carp,14,0
INHS,16015601,2022,8,26,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Tailwater zone,809,28,Silver Carp,13,0
INHS,16015602,2022,9,9,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Tailwater zone,854,28,Silver Carp,12,0
INHS,16015603,2022,9,9,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,864,28,Silver Carp,3,0
INHS,16015604,2022,9,9,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,863,28,Silver Carp,2,0
INHS,16015605,2022,9,12,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,849,29,Silver Carp,2,0
INHS,16015608,2022,9,14,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,860,30,Silver Carp,20,0
INHS,16015610,2022,9,14,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,868,30,Silver Carp,1,0
INHS,16015612,2022,9,27,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Tailwater zone,822,27,Silver Carp,8,0
INHS,16015613,2022,9,27,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,821,25,Silver Carp,37,0
INHS,16015615,2022,9,27,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,552,21,Silver Carp,7,0
INHS,16015616,2022,9,28,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,608,22,Silver Carp,1,0
INHS,16015619,2022,9,28,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,818,28,Silver Carp,2,0
INHS,16015620,2022,9,28,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,827,27,Silver Carp,2,0
INHS,16015626,2022,9,29,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,805,27,Silver Carp,5,0
INHS,16015670,2022,10,19,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,818,26,Silver Carp,4,0
INHS,16015671,2022,10,20,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Tailwater zone,862,25,Silver Carp,4,0
INHS,16015673,2022,10,24,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,851,22,Silver Carp,5,0
INHS,16015674,2022,10,24,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,834,25,Silver Carp,4,0
INHS,16015676,2022,8,15,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,653,25,Silver Carp,13,0
INHS,16015677,2022,8,15,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,654,26,Silver Carp,3,0
INHS,16015678,2022,8,15,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,658,29,Silver Carp,23,0
INHS,16015681,2022,10,26,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,777,23,Silver Carp,1,0
INHS,16015686,2022,10,27,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,860,25,Silver Carp,1,0
INHS,18I4.3WAU,2018,10,24,Day,EF,15,ILR,Illinois River Pools (Starved Rock upstream to Dresden Island),Marseilles,Side channel,791,25,Silver Carp,1,0
INHS,18I5.1R01,2018,7,12,Day,EF,15,ILR,Illinois River Pools (Starved Rock upstream to Dresden Island),Starved Rock,Main channel border,710,30,Silver Carp,1,0
INHS,18I5.1R03,2018,7,12,Day,EF,15,ILR,Illinois River Pools (Starved Rock upstream to Dresden Island),Starved Rock,Main channel border,703,29,Silver Carp,11,0
INHS,18I5.1UBU,2018,7,12,Day,EF,15,ILR,Illinois River Pools (Starved Rock upstream to Dresden Island),Starved Rock,Side channel,709,29,Silver Carp,2,0
INHS,18I5.2R02,2018,9,11,Day,EF,15,ILR,Illinois River Pools (Starved Rock upstream to Dresden Island),Starved Rock,Main channel border,701,28,Silver Carp,32,0
INHS,18I5.2R06,2018,9,11,Day,EF,15,ILR,Illinois River Pools (Starved Rock upstream to Dresden Island),Starved Rock,Main channel border,695,28,Silver Carp,4,0
INHS,18I5.2UBU,2018,9,11,Day,EF,15,ILR,Illinois River Pools (Starved Rock upstream to Dresden Island),Starved Rock,Side channel,684,28,Silver Carp,2,0
INHS,18I5.3R03,2018,9,27,Day,EF,15,ILR,Illinois River Pools (Starved Rock upstream to Dresden Island),Starved Rock,Main channel border,828,30,Silver Carp,4,0
INHS,18I5.3R07,2018,9,27,Day,EF,15,ILR,Illinois River Pools (Starved Rock upstream to Dresden Island),Starved Rock,Main channel border,819,30,Silver Carp,3,0
INHS,18I6.1CLA,2018,7,12,Day,EF,15,ILR,Illinois River Pools (Starved Rock upstream to Dresden Island),Starved Rock,Side channel,720,31,Silver Carp,5,0
INHS,18I6.1LPE,2018,7,2,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Side channel,616,27,Silver Carp,14,0
INHS,18I6.1R02,2018,7,11,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,719,30,Silver Carp,0,3
INHS,18I6.1R05,2018,7,11,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,720,31,Silver Carp,3,13
INHS,18I6.1R07,2018,7,11,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,716,31,Silver Carp,0,1
INHS,18I6.1R10,2018,7,11,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,717,29,Silver Carp,0,2
INHS,18I6.1R13,2018,7,2,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,641,28,Silver Carp,0,1
INHS,18I6.1R27,2018,7,11,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,701,30,Silver Carp,1,0
INHS,18I6.1R30,2018,7,2,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,633,18,Silver Carp,1,0
INHS,18I6.2CHI,2018,8,9,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Side channel,830,32,Silver Carp,33,0
INHS,18I6.2CLA,2018,9,10,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Side channel,694,28,Silver Carp,5,0
INHS,18I6.2HEN,2018,8,3,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Side channel,806,31,Silver Carp,39,0
INHS,18I6.2HNR,2018,8,30,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Side channel,798,31,Silver Carp,50,0
INHS,18I6.2LPE,2018,9,4,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Side channel,850,32,Silver Carp,47,1
INHS,18I6.2R02,2018,8,30,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,791,31,Silver Carp,2,0
INHS,18I6.2R03,2018,9,10,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,690,29,Silver Carp,2,0
INHS,18I6.2R04,2018,9,4,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,791,32,Silver Carp,30,0
INHS,18I6.2R05,2018,9,10,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,692,28,Silver Carp,9,0
INHS,18I6.2R06,2018,8,9,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,830,34,Silver Carp,30,0
INHS,18I6.2R10,2018,9,10,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,699,28,Silver Carp,4,0
INHS,18I6.2R11,2018,8,30,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,803,31,Silver Carp,1,0
INHS,18I6.2R12,2018,8,9,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,833,34,Silver Carp,6,0
INHS,18I6.2R15,2018,8,30,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,799,31,Silver Carp,6,3
INHS,18I6.2USI,2018,8,30,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Side channel,807,31,Silver Carp,59,0
INHS,18I6.3CHI,2018,10,8,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Side channel,810,30,Silver Carp,11,0
INHS,18I6.3CLA,2018,9,26,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Side channel,823,30,Silver Carp,12,0
INHS,18I6.3HEN,2018,10,8,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Side channel,766,28,Silver Carp,55,0
INHS,18I6.3HNR,2018,9,21,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Side channel,778,30,Silver Carp,29,0
INHS,18I6.3LPE,2018,10,2,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Side channel,869,30,Silver Carp,23,4
INHS,18I6.3R01,2018,9,26,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,821,30,Silver Carp,15,0
INHS,18I6.3R02,2018,9,21,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,767,30,Silver Carp,23,5
INHS,18I6.3R06,2018,10,2,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,818,30,Silver Carp,3,0
INHS,18I6.3R07,2018,10,8,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,752,30,Silver Carp,2,0
INHS,18I6.3R08,2018,10,2,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,804,30,Silver Carp,15,0
INHS,18I6.3R09,2018,9,21,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,776,30,Silver Carp,1,0
INHS,18I6.3R10,2018,9,26,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,815,30,Silver Carp,1,0
INHS,18I6.3R11,2018,10,4,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,851,30,Silver Carp,2,0
INHS,18I6.3R15,2018,9,21,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,783,30,Silver Carp,1,0
INHS,18I6.3R19,2018,10,2,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,806,28,Silver Carp,8,0
INHS,18I6.3R20,2018,10,4,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Main channel border,848,30,Silver Carp,2,0
INHS,18I6.3USI,2018,10,8,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),Peoria,Side channel,778,30,Silver Carp,9,0
INHS,18I7.1PEK,2018,7,2,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,639,27,Silver Carp,1,32
INHS,18I7.2LBA,2018,8,8,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,760,30,Silver Carp,0,41
INHS,18I7.2PEK,2018,9,4,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,748,30,Silver Carp,17,0
INHS,18I7.2SUG,2018,8,8,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,827,30,Silver Carp,8,1
INHS,18I7.3LBA,2018,10,5,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,797,30,Silver Carp,6,3
INHS,18I7.3PEK,2018,10,2,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,798,27,Silver Carp,18,0
INHS,18I7.3SUG,2018,10,5,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Side channel,802,25,Silver Carp,13,1
