Source,SampleID,Year,Month,Day,TofD,Gear,FishTime,Basin,POI,Site,Habitat,Conductivity,Target_current,CommonName,CountLarge,CountSmall
Columbia FWCO,221020MUD12,2022,10,20,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Alton,Main channel border,NA,24,Silver Carp,1,0
Columbia FWCO,221020MUD13,2022,10,20,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Alton,Main channel border,NA,24,Silver Carp,3,0
Columbia FWCO,221020MUD14,2022,10,20,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Alton,Main channel border,NA,24,Silver Carp,2,0
Columbia FWCO,221020MUD15,2022,10,20,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Alton,Main channel border,NA,24,Silver Carp,1,0
Columbia FWCO,221020MUD17,2022,10,20,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Alton,Main channel border,NA,24,Silver Carp,1,0
Columbia FWCO,221020MUD20,2022,10,20,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Alton,Main channel border,NA,24,Silver Carp,7,0
Columbia FWCO,221020MUD21,2022,10,20,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Alton,Main channel border,NA,24,Silver Carp,7,0
Columbia FWCO,221020MUD22,2022,10,20,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Alton,Main channel border,NA,24,Silver Carp,6,0
Columbia FWCO,221020MUD23,2022,10,20,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Alton,Main channel border,NA,24,Silver Carp,11,0
Columbia FWCO,M2023080810373286,2023,8,8,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,734,22,Silver Carp,12,0
Columbia FWCO,M2023080811031816,2023,8,8,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,735,23,Silver Carp,38,0
Columbia FWCO,M2023080815430950,2023,8,8,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,791,NA,Silver Carp,16,0
Columbia FWCO,M2023080908293758,2023,8,9,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,677,22,Silver Carp,7,0
Columbia FWCO,M2023080909072665,2023,8,9,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Backwater,576,21,Silver Carp,3,0
Columbia FWCO,M2023080909530733,2023,8,9,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,674,21,Silver Carp,4,0
Columbia FWCO,M2023080914541380,2023,8,7,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,712,25,Silver Carp,41,0
Columbia FWCO,M2023080915194919,2023,8,7,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Backwater,701,25,Silver Carp,12,0
Columbia FWCO,M2023080915305653,2023,8,7,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,695,25,Silver Carp,29,0
Columbia FWCO,M2023080915411036,2023,8,7,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,704,26,Silver Carp,11,0
Columbia FWCO,M2023080917051492,2023,8,7,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,691,25,Silver Carp,15,0
Columbia FWCO,M2023080917162292,2023,8,7,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,735,25,Silver Carp,10,0
Columbia FWCO,M2023080917222219,2023,8,7,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,730,24,Silver Carp,1,0
Columbia FWCO,M2023080918250569,2023,8,7,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Backwater,695,NA,Silver Carp,17,0
Columbia FWCO,M2023080918444695,2023,8,7,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Backwater,676,24,Silver Carp,11,0
Columbia FWCO,M2023080918554790,2023,8,7,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Backwater,705,24,Silver Carp,1,0
Columbia FWCO,M2023080919530043,2023,8,7,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,662,21,Silver Carp,8,0
Columbia FWCO,M2023081009103316,2023,8,10,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,643,NA,Silver Carp,2,0
Columbia FWCO,M2023081009422805,2023,8,10,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,660,21,Silver Carp,8,0
Columbia FWCO,M2023081010175703,2023,8,10,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,663,21,Silver Carp,9,0
Columbia FWCO,M2023081010482095,2023,8,10,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,665,NA,Silver Carp,6,0
Columbia FWCO,M2023081011114675,2023,8,10,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,666,22,Silver Carp,22,0
Columbia FWCO,M2023081012020900,2023,8,10,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,667,19,Silver Carp,15,0
Columbia FWCO,M2023081012261701,2023,8,10,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,673,19.5,Silver Carp,28,0
Columbia FWCO,M2023081013003692,2023,8,10,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,680,19,Silver Carp,19,0
Columbia FWCO,M2023081013294475,2023,8,10,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,682,19,Silver Carp,11,0
Columbia FWCO,M2023081014000339,2023,8,10,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,694,19,Silver Carp,19,0
Columbia FWCO,M2023081015240122,2023,8,10,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,715,23,Silver Carp,5,0
Columbia FWCO,M2023081015435033,2023,8,10,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,706,23,Silver Carp,6,0
Columbia FWCO,M2023081016091627,2023,8,10,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,714,24,Silver Carp,15,0
Columbia FWCO,M2023081412370494,2023,8,14,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,711,24,Silver Carp,72,0
Columbia FWCO,M2023081413591479,2023,8,14,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Backwater,709,26,Silver Carp,1,0
Columbia FWCO,M2023081414300659,2023,8,14,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Backwater,638,24,Silver Carp,71,0
Columbia FWCO,M2023081415431468,2023,8,14,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,715,NA,Silver Carp,14,0
Columbia FWCO,M2023081509215839,2023,8,15,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Backwater,577,NA,Silver Carp,1,0
Columbia FWCO,M2023081510294289,2023,8,15,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,597,21,Silver Carp,18,0
Columbia FWCO,M2023081511220007,2023,8,15,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,603,21,Silver Carp,13,0
Columbia FWCO,M2023081511425637,2023,8,15,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,601,21,Silver Carp,20,0
Columbia FWCO,M2023081512524737,2023,8,15,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,596,21,Silver Carp,3,0
Columbia FWCO,M2023081513190522,2023,8,15,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Backwater,603,21,Silver Carp,3,0
Columbia FWCO,M2023081513482960,2023,8,15,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,600,21,Silver Carp,13,0
Columbia FWCO,M2023081514200644,2023,8,15,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,596,21,Silver Carp,33,0
Columbia FWCO,M2023081514492398,2023,8,15,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,595,21,Silver Carp,11,0
Columbia FWCO,M2023081515490183,2023,8,15,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Backwater,628,24,Silver Carp,3,0
Columbia FWCO,M2023081710011863,2023,8,17,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,639,23,Silver Carp,27,0
Columbia FWCO,M2023081710324555,2023,8,17,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,636,22,Silver Carp,5,0
Columbia FWCO,M2023081711074417,2023,8,17,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,639,23,Silver Carp,8,0
Columbia FWCO,M2023081711401663,2023,8,17,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,638,23,Silver Carp,2,0
Columbia FWCO,M2023081711543436,2023,8,17,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,636,23,Silver Carp,3,0
Columbia FWCO,M2023081712461889,2023,8,17,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Backwater,722,25,Silver Carp,7,0
Columbia FWCO,M2023081713315504,2023,8,17,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,621,23,Silver Carp,7,0
Columbia FWCO,M2023081715463822,2023,8,17,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,585,22,Silver Carp,1,0
Columbia FWCO,M2023081716084543,2023,8,17,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,588,22,Silver Carp,7,0
Columbia FWCO,M2023081716500388,2023,8,17,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,619,23,Silver Carp,23,0
Columbia FWCO,M2023082209103925,2023,8,22,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Backwater,684,26.2,Silver Carp,3,0
Columbia FWCO,M2023082209573684,2023,8,22,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,722,24.4,Silver Carp,8,0
Columbia FWCO,M2023082210371963,2023,8,22,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,771,NA,Silver Carp,37,0
Columbia FWCO,M2023082211005462,2023,8,22,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,809,27,Silver Carp,52,0
Columbia FWCO,M2023082211334930,2023,8,22,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,814,27.5,Silver Carp,34,0
Columbia FWCO,M2023082212184521,2023,8,22,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,813,27.5,Silver Carp,64,0
Columbia FWCO,M2023082213044666,2023,8,22,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Backwater,769,NA,Silver Carp,1,0
Columbia FWCO,M2023082213531680,2023,8,22,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,787,28,Silver Carp,30,0
Columbia FWCO,M2023082214244688,2023,8,22,Day,DT,3,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Backwater,772,28,Silver Carp,8,0
Columbia FWCO,M2023082215021441,2023,8,22,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Backwater,787,27.5,Silver Carp,59,0
Columbia FWCO,M2023082215570502,2023,8,22,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,787,NA,Silver Carp,33,0
Columbia FWCO,M2023082216295575,2023,8,22,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,791,28.3,Silver Carp,25,0
Columbia FWCO,M2023082308284148,2023,8,23,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,782,24,Silver Carp,5,0
Columbia FWCO,M2023082308582960,2023,8,23,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,750,NA,Silver Carp,14,0
Columbia FWCO,M2023082309233766,2023,8,23,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,749,26,Silver Carp,25,0
Columbia FWCO,M2023082309433297,2023,8,23,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,749,NA,Silver Carp,6,0
Columbia FWCO,M2023082311592632,2023,8,23,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,748,25.5,Silver Carp,14,0
Columbia FWCO,M2023082312192761,2023,8,23,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,748,26.4,Silver Carp,22,0
Columbia FWCO,M2023082312555358,2023,8,23,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,748,26,Silver Carp,5,0
Columbia FWCO,M2023082314274222,2023,8,23,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,747,26,Silver Carp,11,0
Columbia FWCO,M2023091410343780,2023,9,14,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Backwater,792,23.5,Silver Carp,1,0
Columbia FWCO,M2023091410492049,2023,9,14,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Backwater,815,24.5,Silver Carp,1,0
Columbia FWCO,M2023092208430044,2023,9,19,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,854,24,Silver Carp,12,0
Columbia FWCO,M2023092209140094,2023,9,19,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,853,24,Silver Carp,2,0
Columbia FWCO,M2023092209323977,2023,9,19,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,857,NA,Silver Carp,34,0
Columbia FWCO,M2023092508470853,2023,9,21,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,849,22,Silver Carp,22,0
Columbia FWCO,M2023092509132189,2023,9,21,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,861,NA,Silver Carp,8,0
Columbia FWCO,M2023092509320403,2023,9,21,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,867,23,Silver Carp,8,0
Columbia FWCO,M2023092509580923,2023,9,21,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,855,23,Silver Carp,7,0
Columbia FWCO,M2023092511013300,2023,9,21,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,828,NA,Silver Carp,25,0
Columbia FWCO,M2023092511295452,2023,9,21,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Backwater,838,23,Silver Carp,2,0
Columbia FWCO,M2023092511400424,2023,9,21,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Backwater,811,NA,Silver Carp,1,0
Columbia FWCO,M2023092512235102,2023,9,21,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,876,23,Silver Carp,17,0
Columbia FWCO,M2023092512391921,2023,9,19,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,815,21,Silver Carp,9,0
Columbia FWCO,M2023092513040269,2023,9,19,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,817,23,Silver Carp,8,0
Columbia FWCO,M2023092513165766,2023,9,19,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,820,NA,Silver Carp,4,0
Columbia FWCO,M2023092513280440,2023,9,19,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,832,NA,Silver Carp,11,0
Columbia FWCO,M2023092513381454,2023,9,19,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,815,NA,Silver Carp,3,0
Columbia FWCO,M2023092513552163,2023,9,19,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,817,25,Silver Carp,3,0
Columbia FWCO,M2023092514095480,2023,9,19,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,818,25,Silver Carp,9,0
Columbia FWCO,M2023092514205089,2023,9,19,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,817,25,Silver Carp,7,0
Columbia FWCO,M2023092514324444,2023,9,19,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,818,25,Silver Carp,9,0
Columbia FWCO,M2023092514420434,2023,9,19,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Backwater,761,21,Silver Carp,13,0
Columbia FWCO,M2023092514554452,2023,9,19,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Backwater,778,NA,Silver Carp,2,0
Columbia FWCO,M2023100213383542,2023,9,25,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Backwater,830,27,Silver Carp,5,0
Columbia FWCO,M2023100214032521,2023,9,25,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,834,26,Silver Carp,9,0
Columbia FWCO,M2023100214184317,2023,9,26,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Backwater,761,21,Silver Carp,15,0
Columbia FWCO,M2023100307353606,2023,9,26,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Backwater,814,22,Silver Carp,29,0
Columbia FWCO,M2023100307543393,2023,9,26,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Backwater,811,22,Silver Carp,30,0
Columbia FWCO,M2023100308133077,2023,9,26,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,816,22,Silver Carp,16,0
Columbia FWCO,M2023100308324024,2023,9,26,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,815,22,Silver Carp,18,0
Columbia FWCO,M2023100308571035,2023,9,26,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,811,22,Silver Carp,5,0
Columbia FWCO,M2023100309175496,2023,9,26,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,814,21,Silver Carp,21,0
Columbia FWCO,M2023100309325873,2023,9,26,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,814,21,Silver Carp,30,0
Columbia FWCO,M2023100309545950,2023,9,26,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Backwater,811,23,Silver Carp,16,0
Columbia FWCO,M2023100310122954,2023,9,26,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,818,22,Silver Carp,7,0
Columbia FWCO,M2023100310181449,2023,9,26,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,817,23,Silver Carp,20,0
Columbia FWCO,M2023100311454931,2023,9,28,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,774,22,Silver Carp,28,0
Columbia FWCO,M2023100312564974,2023,9,28,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Backwater,776,22,Silver Carp,28,0
Columbia FWCO,M2023100313335295,2023,9,28,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Backwater,589,22,Silver Carp,13,0
Columbia FWCO,M2023100314350475,2023,9,28,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,791,22,Silver Carp,11,0
Columbia FWCO,M2023100314435287,2023,9,28,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,789,22,Silver Carp,11,0
Columbia FWCO,M2023100314512864,2023,9,28,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,785,22,Silver Carp,130,0
Columbia FWCO,M2023100408125259,2023,9,28,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,783,22,Silver Carp,63,0
Columbia FWCO,M2023100410164771,2023,9,27,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,823,23,Silver Carp,13,0
Columbia FWCO,M2023100410265804,2023,9,27,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,819,23,Silver Carp,18,0
Columbia FWCO,M2023100410471906,2023,9,27,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Backwater,801,23,Silver Carp,58,0
Columbia FWCO,M2023100411221786,2023,9,27,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,755,20,Silver Carp,20,0
Columbia FWCO,M2023100411375055,2023,9,27,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,826,23,Silver Carp,7,0
Columbia FWCO,M2023100411480896,2023,9,27,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,826,23,Silver Carp,53,0
Columbia FWCO,M2023100412093025,2023,9,27,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Backwater,887,23,Silver Carp,2,0
Columbia FWCO,M2023100412150511,2023,9,27,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,817,23,Silver Carp,15,0
Columbia FWCO,M2023100412372162,2023,9,27,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,818,22,Silver Carp,2,0
Columbia FWCO,M2023100412422730,2023,9,27,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,820,22,Silver Carp,3,0
Columbia FWCO,M2023101012310904,2023,10,5,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,844,24,Silver Carp,2,0
Columbia FWCO,M2023101012421033,2023,10,5,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Backwater,845,24,Silver Carp,3,0
Columbia FWCO,M2023101012542347,2023,10,5,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,867,25,Silver Carp,30,0
Columbia FWCO,M2023101013230681,2023,10,5,Day,DT,3,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Backwater,644,23,Silver Carp,4,0
Columbia FWCO,M2023101013435452,2023,10,5,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Backwater,644,24,Silver Carp,18,0
Columbia FWCO,M2023101014031044,2023,10,5,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,870,25,Silver Carp,4,0
Columbia FWCO,M2023101014204121,2023,10,5,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Side channel,872,24,Silver Carp,4,0
Columbia FWCO,M2023101014330148,2023,10,5,Day,DT,3,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Backwater,838,24,Silver Carp,20,0
Columbia FWCO,M2023101212114977,2023,10,3,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Main channel border,812,23,Silver Carp,1,0
Columbia FWCO,M2023101212175049,2023,10,3,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,812,23,Silver Carp,3,0
Columbia FWCO,M2023101212422040,2023,10,3,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Backwater,846,24,Silver Carp,3,0
Columbia FWCO,M2023101213121041,2023,10,3,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,805,23,Silver Carp,28,0
Columbia FWCO,M2023101213304097,2023,10,3,Day,DT,3,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,809,23,Silver Carp,4,0
Columbia FWCO,M2023101213454293,2023,10,3,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,810,23,Silver Carp,4,0
Columbia FWCO,M2023101213505411,2023,10,3,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Side channel,810,23,Silver Carp,28,0
Columbia FWCO,M2023101214143930,2023,10,3,Day,DT,3,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-LaGrange,Backwater,807,23,Silver Carp,3,0
Columbia FWCO,M2023103114514086,2023,10,10,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,892,23,Silver Carp,4,0
Columbia FWCO,M2023103114561431,2023,10,10,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,889,23,Silver Carp,1,0
Columbia FWCO,M2023103115011726,2023,10,10,Day,DT,5,UMR,Illinois River Pools (Alton upstream to Peoria),Illinois River-Peoria,Main channel border,888,23,Silver Carp,1,0
